step,timestamp,mode,total_waiting_time,baseline_waiting_time,total_queue,total_throughput,rl_gain
353,1776324243.66927,sumo,3683.0,3731.4,167.0,16.265,48.40000000000009
354,1776324245.6828156,sumo,3848.0,3896.0,165.0,15.938,48.0
355,1776324247.6886818,sumo,4013.0,4061.2,166.0,16.166,48.19999999999982
356,1776324249.694106,sumo,4178.0,4226.0,165.0,17.018,48.0
357,1776324251.6999092,sumo,4343.0,4391.2,166.0,16.782,48.19999999999982
358,1776324253.7143836,sumo,4508.0,4556.0,165.0,16.743,48.0
359,1776324255.7200422,sumo,4673.0,4721.2,166.0,16.34,48.19999999999982
360,1776324257.722759,sumo,4838.0,4886.2,166.0,16.36,48.19999999999982
361,1776324259.725724,sumo,5003.0,5053.0,175.0,16.209,50.0
362,1776324261.7443805,sumo,5168.0,5216.0,165.0,16.694,48.0
363,1776324263.7620015,sumo,5333.0,5381.4,167.0,15.86,48.399999999999636
364,1776324265.7590067,sumo,5498.0,5546.0,165.0,16.5,48.0
365,1776324267.762175,sumo,5664.0,5712.2,166.0,16.215,48.19999999999982
366,1776324269.7675428,sumo,5835.0,5884.6,173.0,16.663,49.600000000000364
367,1776324271.7888567,sumo,6009.0,6058.8,174.0,16.221,49.80000000000018
368,1776324273.7906811,sumo,6184.0,6234.0,175.0,15.732,50.0
369,1776324275.7867937,sumo,6359.0,6409.4,177.0,15.641,50.399999999999636
370,1776324277.8036866,sumo,6534.0,6584.0,175.0,15.909,50.0
371,1776324279.8259559,sumo,6709.0,6759.4,177.0,15.865,50.399999999999636
372,1776324281.8376203,sumo,6885.0,6935.2,176.0,16.161,50.19999999999982
373,1776324283.8472009,sumo,7059.0,7109.0,175.0,16.233,50.0
374,1776324285.8513715,sumo,7234.0,7284.2,176.0,16.758,50.19999999999982
375,1776324287.855229,sumo,7409.0,7459.2,176.0,16.668,50.19999999999982
376,1776324289.8675137,sumo,7584.0,7634.0,175.0,17.405,50.0
377,1776324291.8866384,sumo,7759.0,7809.4,177.0,16.602,50.399999999999636
378,1776324293.8787844,sumo,7934.0,7984.0,175.0,17.063,50.0
379,1776324295.8940048,sumo,8109.0,8159.2,176.0,16.856,50.19999999999982
380,1776324297.9072783,sumo,8284.0,8334.2,176.0,16.536,50.20000000000073
381,1776324299.916149,sumo,8459.0,8510.2,181.0,16.596,51.20000000000073
382,1776324301.9210336,sumo,8634.0,8684.0,175.0,17.407,50.0
383,1776324303.9391782,sumo,8809.0,8860.2,181.0,17.34,51.20000000000073
384,1776324305.9469573,sumo,8984.0,9034.0,175.0,17.581,50.0
385,1776324307.9501617,sumo,9161.0,9211.6,178.0,17.507,50.600000000000364
386,1776324309.9594235,sumo,9340.0,9391.0,180.0,17.141,51.0
387,1776324311.9631016,sumo,9521.0,9572.4,182.0,16.8,51.399999999999636
388,1776324313.9792812,sumo,9704.0,9755.8,184.0,16.975,51.79999999999927
389,1776324315.990036,sumo,9889.0,9941.2,186.0,16.645,52.20000000000073
390,1776324317.9963624,sumo,10075.0,10127.2,186.0,17.127,52.20000000000073
391,1776324320.0117157,sumo,10259.0,10311.2,186.0,16.321,52.20000000000073
392,1776324322.011843,sumo,10444.0,10496.0,185.0,17.209,52.0
393,1776324324.0253627,sumo,10629.0,10681.2,186.0,17.254,52.20000000000073
394,1776324326.0276175,sumo,10814.0,10866.2,186.0,17.316,52.20000000000073
395,1776324328.0424492,sumo,10999.0,11051.0,185.0,17.17,52.0
396,1776324330.0460217,sumo,11184.0,11236.2,186.0,16.595,52.20000000000073
397,1776324332.057864,sumo,11369.0,11421.2,186.0,16.655,52.20000000000073
398,1776324334.05818,sumo,11554.0,11606.2,186.0,17.171,52.20000000000073
399,1776324336.0635173,sumo,11739.0,11791.2,186.0,16.532,52.20000000000073
400,1776324338.078069,sumo,11924.0,11976.0,185.0,16.688,52.0
401,1776324340.105466,sumo,12109.0,12162.2,191.0,17.039,53.20000000000073
402,1776324342.1052072,sumo,12294.0,12346.2,186.0,17.628,52.20000000000073
403,1776324344.108012,sumo,12480.0,12532.2,186.0,17.639,52.20000000000073
404,1776324346.11011,sumo,12670.0,12724.4,197.0,17.341,54.399999999999636
405,1776324348.1185439,sumo,12860.0,12913.0,190.0,17.203,53.0
406,1776324350.124362,sumo,13050.0,13103.0,190.0,17.167,53.0
407,1776324352.1267374,sumo,13240.0,13293.0,190.0,16.99,53.0
408,1776324354.1483214,sumo,13432.0,13485.8,194.0,16.71,53.79999999999927
409,1776324356.1467042,sumo,13626.0,13679.8,194.0,16.876,53.79999999999927
410,1776324358.1607487,sumo,13821.0,13875.0,195.0,17.789,54.0
411,1776324360.1767075,sumo,14016.0,14070.4,197.0,17.155,54.399999999999636
412,1776324362.1855383,sumo,14211.0,14265.0,195.0,17.332,54.0
413,1776324364.1931841,sumo,14406.0,14460.0,195.0,16.916,54.0
414,1776324366.2026858,sumo,14601.0,14655.0,195.0,16.579,54.0
415,1776324368.2112713,sumo,14796.0,14850.4,197.0,16.3,54.399999999999636
416,1776324370.222112,sumo,14991.0,15045.0,195.0,15.36,54.0
417,1776324372.2243228,sumo,15186.0,15240.2,196.0,15.516,54.20000000000073
418,1776324374.2129655,sumo,15381.0,15435.0,195.0,16.41,54.0
419,1776324376.2308948,sumo,15576.0,15630.2,196.0,16.491,54.20000000000073
420,1776324378.2306476,sumo,15771.0,15825.2,196.0,16.796,54.20000000000073
421,1776324380.2310865,sumo,15966.0,16020.0,195.0,16.418,54.0
422,1776324382.2368371,sumo,16161.0,16215.2,196.0,16.286,54.20000000000073
423,1776324384.2498777,sumo,16356.0,16410.2,196.0,16.95,54.20000000000073
424,1776324386.2589042,sumo,16551.0,16605.0,195.0,16.967,54.0
425,1776324388.2680368,sumo,16746.0,16801.2,201.0,16.474,55.20000000000073
426,1776324390.2752628,sumo,16941.0,16995.0,195.0,16.899,54.0
427,1776324392.2950926,sumo,17139.0,17193.8,199.0,15.994,54.79999999999927
428,1776324394.2988982,sumo,17338.0,17393.0,200.0,16.705,55.0
429,1776324396.3077836,sumo,17538.0,17593.0,200.0,16.581,55.0
430,1776324398.3210788,sumo,17738.0,17793.0,200.0,16.958,55.0
431,1776324400.334542,sumo,17938.0,17993.4,202.0,15.968,55.400000000001455
432,1776324402.3394516,sumo,18138.0,18193.0,200.0,16.609,55.0
433,1776324404.3484375,sumo,18338.0,18393.4,202.0,16.464,55.400000000001455
434,1776324406.3508632,sumo,18538.0,18593.0,200.0,15.962,55.0
435,1776324408.3563216,sumo,18738.0,18793.0,200.0,16.069,55.0
436,1776324410.3644538,sumo,18938.0,18993.2,201.0,16.338,55.20000000000073
437,1776324412.3813114,sumo,19138.0,19193.2,201.0,16.066,55.20000000000073
438,1776324414.3881662,sumo,19338.0,19393.0,200.0,16.729,55.0
439,1776324416.4034455,sumo,19538.0,19593.4,202.0,15.839,55.400000000001455
440,1776324418.4200046,sumo,19738.0,19793.0,200.0,16.398,55.0
441,1776324420.4187872,sumo,19938.0,19993.0,200.0,17.282,55.0
442,1776324422.4176972,sumo,20138.0,20193.4,202.0,16.952,55.400000000001455
443,1776324424.4304693,sumo,20338.0,20393.0,200.0,17.05,55.0
444,1776324426.4368079,sumo,20538.0,20593.2,201.0,16.77,55.20000000000073
445,1776324428.4445336,sumo,20738.0,20793.2,201.0,15.825,55.20000000000073
446,1776324430.4594562,sumo,20938.0,20993.0,200.0,16.941,55.0
447,1776324432.4657023,sumo,21138.0,21193.4,202.0,16.688,55.400000000001455
448,1776324434.5158038,sumo,21339.0,21394.2,201.0,16.709,55.20000000000073
449,1776324436.4821563,sumo,21538.0,21593.0,200.0,16.596,55.0
450,1776324438.4845092,sumo,21738.0,21793.4,202.0,17.288,55.400000000001455
451,1776324440.4945204,sumo,21938.0,21993.0,200.0,17.013,55.0
452,1776324442.507972,sumo,22138.0,22193.4,202.0,16.9,55.400000000001455
453,1776324444.515621,sumo,22338.0,22393.0,200.0,16.165,55.0
454,1776324446.5242445,sumo,22538.0,22593.0,200.0,16.605,55.0
455,1776324448.540318,sumo,22738.0,22793.4,202.0,16.184,55.400000000001455
456,1776324450.5535147,sumo,22939.0,22994.2,201.0,17.021,55.20000000000073
457,1776324452.579752,sumo,23138.0,23193.0,200.0,16.101,55.0
458,1776324454.579659,sumo,23338.0,23393.2,201.0,16.982,55.20000000000073
459,1776324456.5835826,sumo,23538.0,23593.2,201.0,16.973,55.20000000000073
460,1776324458.5914438,sumo,23738.0,23793.0,200.0,17.075,55.0
461,1776324460.6089082,sumo,23938.0,23993.2,201.0,16.532,55.20000000000073
462,1776324462.6297848,sumo,24138.0,24193.2,201.0,16.058,55.20000000000073
463,1776324464.6137466,sumo,24338.0,24393.0,200.0,16.363,55.0
464,1776324466.616376,sumo,24538.0,24593.0,200.0,16.808,55.0
465,1776324468.6304936,sumo,24738.0,24793.4,202.0,16.447,55.400000000001455
466,1776324470.651439,sumo,24938.0,24993.0,200.0,16.624,55.0
467,1776324472.6555362,sumo,25138.0,25193.0,200.0,16.781,55.0
468,1776324474.661412,sumo,25338.0,25393.0,200.0,17.112,55.0
469,1776324476.6986945,sumo,25538.0,25593.4,202.0,16.684,55.400000000001455
470,1776324478.6950061,sumo,25738.0,25793.0,200.0,16.613,55.0
471,1776324480.7098465,sumo,25938.0,25993.2,201.0,15.969,55.20000000000073
472,1776324482.7105694,sumo,26138.0,26193.2,201.0,16.305,55.20000000000073
473,1776324484.7129357,sumo,26338.0,26393.0,200.0,16.236,55.0
474,1776324486.7286181,sumo,26538.0,26593.2,201.0,16.596,55.20000000000073
475,1776324488.7273853,sumo,26738.0,26793.2,201.0,15.825,55.20000000000073
476,1776324490.735176,sumo,26938.0,26993.0,200.0,16.077,55.0
477,1776324492.7370806,sumo,27138.0,27193.2,201.0,16.063,55.20000000000073
478,1776324494.7532818,sumo,27338.0,27393.2,201.0,16.508,55.20000000000073
479,1776324496.7583823,sumo,27538.0,27593.0,200.0,16.515,55.0
480,1776324498.7621377,sumo,27738.0,27793.4,202.0,16.328,55.400000000001455
481,1776324500.7890706,sumo,27938.0,27993.0,200.0,15.754,55.0
482,1776324502.7877023,sumo,28138.0,28193.2,201.0,16.627,55.20000000000073
483,1776324504.7908783,sumo,28338.0,28393.0,200.0,16.423,55.0
484,1776324506.7982988,sumo,28538.0,28593.2,201.0,16.656,55.20000000000073
485,1776324508.8171537,sumo,28738.0,28793.2,201.0,16.328,55.20000000000073
486,1776324510.8164968,sumo,28938.0,28993.0,200.0,16.86,55.0
487,1776324512.819597,sumo,29138.0,29193.0,200.0,16.58,55.0
488,1776324514.8302615,sumo,29338.0,29393.4,202.0,16.561,55.400000000001455
489,1776324516.829935,sumo,29538.0,29593.0,200.0,16.857,55.0
490,1776324518.8642523,sumo,29738.0,29793.2,201.0,16.635,55.20000000000073
491,1776324520.8963137,sumo,29938.0,29993.2,201.0,15.89,55.20000000000073
492,1776324522.879571,sumo,30138.0,30193.0,200.0,16.424,55.0
493,1776324524.8911877,sumo,30338.0,30393.0,200.0,16.914,55.0
494,1776324526.8978043,sumo,30538.0,30593.4,202.0,16.534,55.400000000001455
495,1776324528.9113877,sumo,30738.0,30793.0,200.0,16.862,55.0
496,1776324530.9291224,sumo,30938.0,30993.2,201.0,16.546,55.20000000000073
497,1776324532.935871,sumo,31139.0,31194.2,201.0,16.868,55.20000000000073
498,1776324534.933512,sumo,31338.0,31393.0,200.0,16.954,55.0
499,1776324536.954744,sumo,31538.0,31593.2,201.0,15.944,55.20000000000073
500,1776324538.9623775,sumo,31738.0,31793.2,201.0,17.257,55.20000000000073
501,1776324540.9728847,sumo,31938.0,31993.0,200.0,16.626,55.0
502,1776324542.9874117,sumo,32138.0,32193.4,202.0,16.857,55.400000000001455
503,1776324544.9904578,sumo,32339.0,32394.2,201.0,16.473,55.20000000000073
504,1776324547.0030181,sumo,32538.0,32593.2,201.0,16.93,55.20000000000073
505,1776324549.0164533,sumo,32738.0,32793.2,201.0,16.382,55.19999999999709
506,1776324551.0200346,sumo,32938.0,32993.2,201.0,16.658,55.19999999999709
507,1776324553.0424592,sumo,33138.0,33193.0,200.0,16.755,55.0
508,1776324555.046351,sumo,33338.0,33393.2,201.0,17.044,55.19999999999709
509,1776324557.055495,sumo,33538.0,33593.2,201.0,16.614,55.19999999999709
510,1776324559.0492735,sumo,33738.0,33793.0,200.0,16.489,55.0
511,1776324561.059098,sumo,33938.0,33993.2,201.0,16.342,55.19999999999709
512,1776324563.0743275,sumo,34138.0,34193.2,201.0,16.582,55.19999999999709
513,1776324565.0922217,sumo,34338.0,34393.2,201.0,16.814,55.19999999999709
514,1776324567.0887136,sumo,34538.0,34593.2,201.0,16.95,55.19999999999709
515,1776324569.1015923,sumo,34738.0,34793.0,200.0,16.625,55.0
516,1776324571.116662,sumo,34938.0,34993.2,201.0,16.727,55.19999999999709
517,1776324573.1237266,sumo,35138.0,35193.2,201.0,16.221,55.19999999999709
518,1776324575.1406078,sumo,35338.0,35393.2,201.0,16.227,55.19999999999709
519,1776324577.154591,sumo,35539.0,35594.2,201.0,16.289,55.19999999999709
520,1776324579.1684117,sumo,35738.0,35793.0,200.0,16.714,55.0
521,1776324581.172269,sumo,35938.0,35993.0,200.0,16.697,55.0
522,1776324583.1873472,sumo,36138.0,36193.4,202.0,17.193,55.400000000001455
523,1776324585.189332,sumo,36338.0,36393.0,200.0,17.079,55.0
524,1776324587.1934369,sumo,36538.0,36593.0,200.0,17.279,55.0
525,1776324589.206508,sumo,36738.0,36793.2,201.0,16.571,55.19999999999709
526,1776324591.2172644,sumo,36938.0,36993.2,201.0,16.481,55.19999999999709
527,1776324593.2188592,sumo,37138.0,37193.2,201.0,16.508,55.19999999999709
528,1776324595.23568,sumo,37338.0,37393.0,200.0,17.26,55.0
529,1776324597.23584,sumo,37538.0,37593.2,201.0,16.627,55.19999999999709
530,1776324599.2460248,sumo,37738.0,37793.0,200.0,16.778,55.0
531,1776324601.2489212,sumo,37938.0,37993.2,201.0,16.228,55.19999999999709
532,1776324603.259951,sumo,38138.0,38193.2,201.0,16.687,55.19999999999709
533,1776324605.2741754,sumo,38338.0,38393.0,200.0,16.823,55.0
534,1776324607.2942536,sumo,38538.0,38593.2,201.0,15.981,55.19999999999709
535,1776324609.2858262,sumo,38738.0,38793.2,201.0,15.967,55.19999999999709
536,1776324611.2955515,sumo,38938.0,38993.2,201.0,16.842,55.19999999999709
537,1776324613.306114,sumo,39138.0,39193.2,201.0,16.354,55.19999999999709
538,1776324615.321792,sumo,39338.0,39393.0,200.0,17.023,55.0
539,1776324617.3242862,sumo,39538.0,39593.2,201.0,16.702,55.19999999999709
540,1776324619.3395934,sumo,39738.0,39793.0,200.0,16.836,55.0
541,1776324621.346604,sumo,39938.0,39993.2,201.0,16.61,55.19999999999709
542,1776324623.3661973,sumo,40138.0,40193.2,201.0,17.055,55.19999999999709
543,1776324625.3658388,sumo,40338.0,40393.0,200.0,16.708,55.0
544,1776324627.3699155,sumo,40538.0,40593.4,202.0,16.555,55.400000000001455
545,1776324629.3730364,sumo,40738.0,40793.0,200.0,16.87,55.0
546,1776324631.3897102,sumo,40938.0,40993.2,201.0,17.031,55.19999999999709
547,1776324633.3981445,sumo,41138.0,41193.2,201.0,16.752,55.19999999999709
548,1776324635.4043822,sumo,41338.0,41393.0,200.0,17.155,55.0
549,1776324637.4152772,sumo,41538.0,41593.0,200.0,16.795,55.0
550,1776324639.4220347,sumo,41738.0,41793.4,202.0,17.067,55.400000000001455
551,1776324641.4216084,sumo,41938.0,41993.0,200.0,16.836,55.0
552,1776324643.4396737,sumo,42138.0,42193.2,201.0,17.111,55.19999999999709
553,1776324645.4381328,sumo,42338.0,42393.0,200.0,16.798,55.0
554,1776324647.4439833,sumo,42538.0,42593.0,200.0,17.322,55.0
555,1776324649.437534,sumo,42738.0,42793.4,202.0,16.971,55.400000000001455
556,1776324651.4605908,sumo,42938.0,42993.0,200.0,16.926,55.0
557,1776324653.4712994,sumo,43138.0,43193.0,200.0,16.688,55.0
558,1776324655.474217,sumo,43338.0,43393.4,202.0,16.572,55.400000000001455
559,1776324657.4899256,sumo,43538.0,43593.0,200.0,16.891,55.0
560,1776324659.4808187,sumo,43738.0,43793.2,201.0,16.381,55.19999999999709
561,1776324661.497193,sumo,43938.0,43993.2,201.0,16.52,55.19999999999709
562,1776324663.5125432,sumo,44138.0,44193.0,200.0,16.705,55.0
563,1776324665.519825,sumo,44338.0,44393.2,201.0,16.409,55.19999999999709
564,1776324667.524632,sumo,44538.0,44593.0,200.0,17.129,55.0
565,1776324669.530693,sumo,44738.0,44793.4,202.0,16.982,55.400000000001455
566,1776324671.5490108,sumo,44938.0,44993.0,200.0,17.005,55.0
567,1776324673.5500832,sumo,45138.0,45193.2,201.0,17.237,55.19999999999709
568,1776324675.557934,sumo,45339.0,45394.4,202.0,16.554,55.400000000001455
569,1776324677.5774252,sumo,45538.0,45593.0,200.0,16.058,55.0
570,1776324679.5787039,sumo,45738.0,45793.2,201.0,16.385,55.19999999999709
571,1776324681.5944002,sumo,45938.0,45993.2,201.0,16.346,55.19999999999709
572,1776324683.6023023,sumo,46138.0,46193.0,200.0,16.67,55.0
573,1776324685.6166463,sumo,46338.0,46393.2,201.0,16.326,55.19999999999709
574,1776324687.6225781,sumo,46538.0,46593.2,201.0,16.899,55.19999999999709
575,1776324689.6392403,sumo,46738.0,46793.0,200.0,16.75,55.0
576,1776324691.6400356,sumo,46938.0,46993.2,201.0,17.413,55.19999999999709
577,1776324693.6508627,sumo,47138.0,47193.0,200.0,17.773,55.0
578,1776324695.6715446,sumo,47338.0,47393.4,202.0,17.174,55.400000000001455
579,1776324697.6635964,sumo,47538.0,47593.0,200.0,16.642,55.0
580,1776324699.6942549,sumo,47738.0,47793.0,200.0,17.043,55.0
581,1776324701.6974232,sumo,47938.0,47993.2,201.0,16.705,55.19999999999709
582,1776324703.7005978,sumo,48139.0,48194.4,202.0,16.979,55.400000000001455
583,1776324705.7117546,sumo,48338.0,48393.0,200.0,16.898,55.0
584,1776324707.7264972,sumo,48538.0,48593.2,201.0,16.337,55.19999999999709
585,1776324709.7310572,sumo,48738.0,48793.0,200.0,16.717,55.0
586,1776324711.7453508,sumo,48938.0,48993.4,202.0,17.009,55.400000000001455
587,1776324713.7660217,sumo,49138.0,49193.0,200.0,16.799,55.0
588,1776324715.7758782,sumo,49338.0,49393.0,200.0,17.165,55.0
589,1776324717.787164,sumo,49538.0,49593.4,202.0,16.649,55.400000000001455
590,1776324719.7935524,sumo,49738.0,49793.0,200.0,16.833,55.0
591,1776324721.818173,sumo,49938.0,49993.0,200.0,17.297,55.0
592,1776324723.8213434,sumo,50138.0,50193.4,202.0,16.947,55.400000000001455
593,1776324725.8251011,sumo,50338.0,50393.0,200.0,16.658,55.0
594,1776324727.8397794,sumo,50538.0,50593.2,201.0,16.698,55.19999999999709
595,1776324729.8529096,sumo,50738.0,50793.2,201.0,16.421,55.19999999999709
596,1776324731.8601403,sumo,50938.0,50993.2,201.0,16.933,55.19999999999709
597,1776324733.8679667,sumo,51138.0,51193.2,201.0,16.668,55.19999999999709
598,1776324735.878095,sumo,51338.0,51393.0,200.0,16.998,55.0
599,1776324737.8934162,sumo,51538.0,51593.2,201.0,16.527,55.19999999999709
600,1776324739.8970306,sumo,51738.0,51793.2,201.0,16.751,55.19999999999709
601,1776324741.8987045,sumo,51938.0,51993.0,200.0,16.805,55.0
602,1776324743.9064093,sumo,52138.0,52193.2,201.0,16.658,55.19999999999709
603,1776324745.9272814,sumo,52338.0,52393.2,201.0,16.453,55.19999999999709
604,1776324747.9192827,sumo,52538.0,52593.0,200.0,16.913,55.0
605,1776324749.9384944,sumo,52738.0,52793.2,201.0,16.269,55.19999999999709
606,1776324751.9434156,sumo,52938.0,52993.2,201.0,17.117,55.19999999999709
607,1776324753.955099,sumo,53138.0,53193.0,200.0,17.051,55.0
608,1776324755.9620934,sumo,53338.0,53393.4,202.0,16.884,55.400000000001455
609,1776324757.9698274,sumo,53538.0,53593.0,200.0,17.161,55.0
610,1776324759.9769468,sumo,53738.0,53793.2,201.0,17.261,55.19999999999709
611,1776324761.977479,sumo,53938.0,53993.2,201.0,16.478,55.19999999999709
612,1776324763.9963505,sumo,54138.0,54193.0,200.0,16.943,55.0
613,1776324766.01018,sumo,54338.0,54393.4,202.0,16.441,55.400000000001455
614,1776324768.0178921,sumo,54538.0,54593.0,200.0,16.832,55.0
615,1776324770.025798,sumo,54738.0,54793.0,200.0,16.905,55.0
616,1776324772.0402834,sumo,54938.0,54993.2,201.0,17.015,55.19999999999709
617,1776324774.0607927,sumo,54837.0,54892.0,200.0,16.564,55.0
618,1776324776.0546224,sumo,54737.0,54791.8,199.0,17.363,54.80000000000291
619,1776324778.067926,sumo,53433.0,53486.6,193.0,17.409,53.599999999998545
620,1776324780.0958464,sumo,50925.0,50977.0,185.0,16.963,52.0
621,1776324782.08833,sumo,48108.0,48158.4,177.0,16.422,50.400000000001455
622,1776324784.08021,sumo,45291.0,45339.2,166.0,17.212,48.19999999999709
623,1776324786.0875695,sumo,42475.0,42522.4,162.0,16.994,47.400000000001455
624,1776324788.1101696,sumo,39657.0,39703.2,156.0,17.128,46.19999999999709
625,1776324790.1248677,sumo,36842.0,36887.2,151.0,15.852,45.19999999999709
626,1776324792.1311014,sumo,34318.0,34362.2,146.0,16.637,44.19999999999709
627,1776324794.1398637,sumo,31797.0,31840.6,143.0,16.724,43.599999999998545
628,1776324796.1404207,sumo,28978.0,29020.4,137.0,16.389,42.400000000001455
629,1776324798.1550498,sumo,26158.0,26200.0,135.0,16.221,42.0
630,1776324800.1587403,sumo,23642.0,23683.4,132.0,17.321,41.400000000001455
631,1776324802.1698654,sumo,21422.0,21463.2,131.0,17.163,41.20000000000073
632,1776324804.18408,sumo,19492.0,19533.0,130.0,16.887,41.0
633,1776324806.199515,sumo,17275.0,17316.0,130.0,15.849,41.0
634,1776324808.2106736,sumo,14776.0,14816.2,126.0,16.944,40.20000000000073
635,1776324810.2213447,sumo,12601.0,12641.4,127.0,16.077,40.399999999999636
636,1776324812.2415378,sumo,10773.0,10813.4,127.0,16.893,40.399999999999636
637,1776324814.2534034,sumo,8142.0,8181.2,121.0,16.729,39.19999999999982
638,1776324816.2563343,sumo,6092.0,6131.2,121.0,16.597,39.19999999999982
639,1776324818.2637494,sumo,4386.0,4425.6,123.0,17.558,39.600000000000364
640,1776324820.274067,sumo,3085.0,3124.4,122.0,17.31,39.40000000000009
641,1776324822.3026958,sumo,1802.0,1842.0,125.0,16.561,40.0
642,1776324824.297823,sumo,1260.0,1300.6,128.0,16.317,40.59999999999991
643,1776324826.3098636,sumo,1392.0,1433.6,133.0,16.863,41.59999999999991
644,1776324828.3137608,sumo,1535.0,1579.0,145.0,16.388,44.0
645,1776324830.3326228,sumo,1684.0,1729.0,150.0,16.506,45.0
646,1776324832.3349938,sumo,1839.0,1885.8,159.0,16.819,46.799999999999955
647,1776324834.3463116,sumo,2002.0,2050.2,166.0,16.659,48.19999999999982
648,1776324836.3583457,sumo,2171.0,2221.8,179.0,17.098,50.80000000000018
649,1776324838.359246,sumo,2345.0,2395.4,177.0,16.447,50.40000000000009
650,1776324840.363473,sumo,2523.0,2574.6,183.0,16.547,51.59999999999991
651,1776324842.3747725,sumo,2712.0,2764.8,189.0,16.289,52.80000000000018
652,1776324844.3937504,sumo,2905.0,2958.8,194.0,16.872,53.80000000000018
653,1776324846.4036317,sumo,3101.0,3155.8,199.0,16.713,54.80000000000018
654,1776324848.408106,sumo,3299.0,3354.0,200.0,16.985,55.0
655,1776324850.430427,sumo,3499.0,3554.0,200.0,16.561,55.0
656,1776324852.4452317,sumo,3699.0,3754.2,201.0,16.754,55.19999999999982
657,1776324854.456918,sumo,3899.0,3954.2,201.0,16.582,55.19999999999982
658,1776324856.4514682,sumo,4099.0,4154.0,200.0,17.116,55.0
659,1776324858.4620137,sumo,4299.0,4354.4,202.0,16.799,55.399999999999636
660,1776324860.4629562,sumo,4499.0,4554.0,200.0,16.984,55.0
